id,type,data,selected,parent_id,branch_level,child_list_id,child_index,child_count,ch_input_id,ch_output_id,ch_last_updated,average,interval,aux_a_x,aux_a_y,aux_a_z,aux_b_x,aux_b_y,aux_b_z,color_shift,rotate_vec_x,rotate_vec_y,rotate_vec_z,rotate_vec_s,scale_x,scale_y,scale_z,translate_x,translate_y,translate_z,tag_offset_x,tag_offset_y,tag_offset_z,rotate_rate_x,rotate_rate_y,rotate_rate_z,rotate_x,rotate_y,rotate_z,scale_rate_x,scale_rate_y,scale_rate_z,translate_rate_x,translate_rate_y,translate_rate_z,translate_vec_x,translate_vec_y,translate_vec_z,shader,geometry,line_width,point_size,ratio,color_index,color_r,color_g,color_b,color_a,color_fade,texture_id,hide,freeze,topo,facet,auto_zoom_x,auto_zoom_y,auto_zoom_z,trigger_hi_x,trigger_hi_y,trigger_hi_z,trigger_lo_x,trigger_lo_y,trigger_lo_z,set_hi_x,set_hi_y,set_hi_z,set_lo_x,set_lo_y,set_lo_z,proximity_x,proximity_y,proximity_z,proximity_mode_x,proximity_mode_y,proximity_mode_z,segments_x,segments_y,segments_z,tag_mode,format_id,table_id,record_id,size
64,5,64,0,63,1,64,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0.1,4,255,0,255,255,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,64,420
65,5,65,0,0,0,65,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1,0.082187861703127,0.17939655153486,0.0005798708713064,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0.1,4,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,65,420
66,5,66,0,65,1,66,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0.1,4,255,0,255,255,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,66,420
67,5,67,0,0,0,67,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1,0.10423018758305,0.22750910073191,0.0009193941771098,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0.1,4,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,67,420
68,5,68,0,67,1,68,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0.1,4,255,0,255,255,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,68,420
69,5,69,0,0,0,69,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1,0.13218394507849,0.2885241049459,0.0014661424870972,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0.1,4,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,69,420
70,5,70,0,69,1,70,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0.1,4,255,0,255,255,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,70,420
71,5,71,0,0,0,71,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1,0.16763428854941,0.36590070876438,0.0023461308846503,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0.1,4,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,71,420
72,5,72,0,71,1,72,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0.1,4,255,0,255,255,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,72,420
73,5,73,0,0,0,73,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1,0.21259121853953,0.46402447802618,0.0037620200973492,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0.1,4,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,73,420
74,5,74,0,73,1,74,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0.1,4,255,0,255,255,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,74,420
75,5,75,0,0,0,75,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1,0.26960322465242,0.58845449882411,0.0060397190605221,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0.1,4,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,75,420
76,5,76,0,75,1,76,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0.1,4,255,0,255,255,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,76,420
77,5,77,0,0,0,77,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1,0.34190109549797,0.74623532930957,0.0097033008098066,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0.1,4,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,77,420
78,5,78,0,77,1,78,0,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0.1,4,255,0,255,255,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,78,420
79,5,79,0,0,0,79,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1,0.43357966259099,0.94628972415301,0.015595398016291,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0.1,4,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,79,420
80,5,80,0,79,1,80,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0.1,4,255,0,255,255,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,80,420
81,5,81,0,0,0,81,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1,0.54982699187876,1.1999107922527,0.025070596183031,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0.1,4,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,81,420
82,5,82,0,81,1,82,0,0,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0.1,4,255,0,255,255,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,82,420
83,5,83,0,0,0,83,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1,0.69721240325294,1.5213741414384,0.040305847291974,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0.1,4,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,83,420
84,5,84,0,83,1,84,0,0,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0.1,4,255,0,255,255,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,84,420
85,5,85,0,0,0,85,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1,0.88404635696638,1.9286897525409,0.064798099662613,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0.1,4,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,85,420
86,5,86,0,85,1,86,0,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0.1,4,255,0,255,255,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,86,420
87,5,87,0,0,0,87,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1,1.1208259111196,2.4445057959514,0.10416047524209,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0.1,4,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,87,420
88,5,88,0,87,1,88,0,0,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0.1,4,255,0,255,255,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,88,420
89,5,89,0,0,0,89,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1,1.4207773891599,3.0971539658533,0.16739201700481,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0.1,4,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,89,420
90,5,90,0,89,1,90,0,0,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0.1,4,255,0,255,255,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,90,420
91,5,91,0,0,0,91,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1,1.8004994239295,3.9217710508804,0.26889213798033,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0.1,4,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,91,420
92,5,92,0,91,1,92,0,0,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0.1,4,255,0,255,255,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,92,420
93,5,93,0,0,0,93,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1,2.2806871213702,4.9613103491582,0.43162933929918,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0.1,4,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,93,420
94,5,94,0,93,1,94,0,0,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0.1,4,255,0,255,255,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,94,420
95,5,95,0,0,0,95,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1,2.8868666716801,6.2670035892186,0.69205561373008,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0.1,4,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,95,420
96,5,96,0,95,1,96,0,0,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0.1,4,255,0,255,255,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,96,420
97,5,97,0,0,0,97,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1,3.6499603748208,7.8973290322319,1.1075487423673,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0.1,4,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,97,420
98,5,98,0,97,1,98,0,0,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0.1,4,255,0,255,255,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,98,420
99,5,99,0,0,0,99,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1,4.6062819096894,9.9135832816528,1.7672241140284,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0.1,4,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,99,420
100,5,100,0,99,1,100,0,0,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0.1,4,255,0,255,255,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,100,420
101,5,101,0,0,0,101,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1,5.7961432295313,12.368468463772,2.8064750696881,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0.1,4,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,101,420
102,5,102,0,101,1,102,0,0,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0.1,4,255,0,255,255,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,102,420
103,5,103,0,0,0,103,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1,7.2595207407544,15.281526329517,4.4235671103003,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0.1,4,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,103,420
104,5,104,0,103,1,104,0,0,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0.1,4,255,0,255,255,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,104,420
105,5,105,0,0,0,105,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1,9.0261151223438,18.592474567998,6.8909617326922,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0.1,4,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,105,420
106,5,106,0,105,1,106,0,0,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0.1,4,255,0,255,255,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,106,420
107,5,107,0,0,0,107,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1,11.095954979033,22.084236522628,10.541760254758,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0.1,4,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,107,420
108,5,108,0,107,1,108,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0.1,4,255,0,255,255,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,108,420
109,5,109,0,0,0,109,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1,13.40695607639,25.282403362367,15.692270899568,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0.1,4,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,109,420
110,5,110,0,109,1,110,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0.1,4,255,0,255,255,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,110,420
111,5,111,0,0,0,111,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1,15.791565756101,27.38559291939,22.450488493463,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0.1,4,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,111,420
112,5,112,0,111,1,112,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0.1,4,255,0,255,255,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,112,420
113,5,113,0,0,0,113,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1,17.941650259701,27.363587338945,30.410423441394,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0.1,4,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,113,420
114,5,114,0,113,1,114,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0.1,4,255,0,255,255,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,114,420
115,5,115,0,0,0,115,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1,19.426866703178,24.384401904067,38.412290666568,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0.1,4,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,115,420
116,5,116,0,115,1,116,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0.1,4,255,0,255,255,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,116,420
117,5,117,0,0,0,117,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1,19.815101681216,18.482103513879,44.756024775935,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0.1,4,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,117,420
118,5,118,0,117,1,118,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0.1,4,255,0,255,255,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,118,420
119,5,119,0,0,0,119,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1,18.872393966637,10.885670825117,48.042075431414,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0.1,4,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,119,420
120,5,120,0,119,1,120,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0.1,4,255,0,255,255,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,120,420
121,5,121,0,0,0,121,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1,16.705119472944,3.4509144997284,48.033183649215,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0.1,4,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,121,420
122,5,122,0,121,1,122,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0.1,4,255,0,255,255,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,122,420
123,5,123,0,0,0,123,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1,13.712581584666,-2.3959926554473,45.659094306317,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0.1,4,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,123,420
124,5,124,0,123,1,124,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0.1,4,255,0,255,255,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,124,420
125,5,125,0,0,0,125,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1,10.391176211414,-6.2056776815429,42.241198104067,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0.1,4,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,125,420
126,5,126,0,125,1,126,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0.1,4,255,0,255,255,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,126,420
127,5,127,0,0,0,127,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1,7.1514399425495,-8.2769948110343,38.786174667174,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0.1,4,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,127,420
128,5,128,0,127,1,128,0,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0.1,4,255,0,255,255,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,128,420
